Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Raw Line
15,val,,70.6,0.888,0.301,
16,train,0.001,82.08,0.497,0.301,
16,val,,70.8,0.884,0.301,
17,train,0.001,81.56,0.514,0.301,
17,val,,69.4,0.901,0.301,
18,train,0.001,81.96,0.501,0.301,
18,val,,69.2,0.913,0.301,
19,train,0.001,82.2,0.486,0.301,
19,val,,69.4,0.908,0.301,
20,train,0.001,81.36,0.511,0.301,
20,val,,70.6,0.901,0.301,
0,val,,70.6,0.901,0.301,
1,train,0.001,83.72,0.466,0.353,
1,val,,70.4,0.92,0.353,
2,train,0.001,82.2,0.486,0.386,
2,val,,68.6,0.989,0.386,
3,train,0.001,82.32,0.491,0.398,
3,val,,70.0,0.893,0.398,
4,train,0.001,82.32,0.475,0.401,
4,val,,69.8,0.893,0.401,
5,train,0.001,81.2,0.51,0.401,
5,val,,69.8,0.907,0.401,
6,train,0.001,83.0,0.481,0.401,
6,val,,70.0,0.884,0.401,
7,train,0.001,83.04,0.47,0.401,
7,val,,69.8,0.937,0.401,
8,train,0.001,81.72,0.481,0.401,
8,val,,70.8,0.92,0.401,
9,train,0.001,82.32,0.486,0.401,
9,val,,70.6,0.906,0.401,
10,train,0.001,82.36,0.496,0.401,
10,val,,70.6,0.928,0.401,
11,train,0.001,82.6,0.482,0.401,
11,val,,70.0,0.892,0.401,
12,train,0.001,82.56,0.481,0.401,
12,val,,69.8,0.908,0.401,
13,train,0.001,83.44,0.478,0.401,
13,val,,70.6,0.921,0.401,
14,train,0.001,83.56,0.466,0.401,
14,val,,69.8,0.909,0.401,
15,train,0.001,83.28,0.476,0.401,
15,val,,70.4,0.909,0.401,
16,train,0.001,83.76,0.465,0.401,
16,val,,70.8,0.905,0.401,
17,train,0.001,83.0,0.482,0.401,
17,val,,69.8,0.917,0.401,
18,train,0.001,83.0,0.465,0.401,
18,val,,69.2,0.936,0.401,
19,train,0.001,83.0,0.45,0.401,
19,val,,69.2,0.928,0.401,
20,train,0.001,82.8,0.477,0.401,
20,val,,69.6,0.92,0.401,
0,val,,69.6,0.92,0.401,
1,train,0.001,84.88,0.435,0.453,
1,val,,63.6,1.166,0.453,
2,train,0.001,82.56,0.48,0.486,
2,val,,69.6,0.973,0.486,
3,train,0.001,82.56,0.475,0.498,
3,val,,71.6,0.896,0.498,
4,train,0.001,83.2,0.452,0.501,
4,val,,69.6,0.918,0.501,
5,train,0.001,82.48,0.483,0.501,
5,val,,69.2,0.928,0.501,
6,train,0.001,83.8,0.455,0.501,
6,val,,70.8,0.913,0.501,
7,train,0.001,84.44,0.44,0.501,
7,val,,69.8,0.958,0.501,
8,train,0.001,82.96,0.453,0.501,
8,val,,70.6,0.949,0.501,
9,train,0.001,83.08,0.456,0.501,
9,val,,70.8,0.932,0.501,
10,train,0.001,83.48,0.464,0.501,
10,val,,69.4,0.952,0.501,
11,train,0.001,83.48,0.451,0.501,
11,val,,69.6,0.915,0.501,
12,train,0.001,84.4,0.453,0.501,
12,val,,69.4,0.924,0.501,
13,train,0.001,84.68,0.45,0.501,
13,val,,70.8,0.935,0.501,
14,train,0.001,84.56,0.443,0.501,
14,val,,69.6,0.927,0.501,
15,train,0.001,84.08,0.449,0.501,
15,val,,70.4,0.925,0.501,
16,train,0.001,84.68,0.441,0.501,
16,val,,70.6,0.919,0.501,
17,train,0.001,83.56,0.459,0.501,
17,val,,69.6,0.93,0.501,
18,train,0.001,84.56,0.435,0.501,
18,val,,70.4,0.948,0.501,
19,train,0.001,84.36,0.417,0.501,
19,val,,69.0,0.943,0.501,
20,train,0.001,83.88,0.444,0.501,
20,val,,70.6,0.946,0.501,
0,val,,70.6,0.946,0.501,
1,train,0.001,85.4,0.411,0.553,
1,val,,66.2,0.999,0.553,
2,train,0.001,83.44,0.463,0.585,
2,val,,65.6,1.103,0.585,
3,train,0.001,83.8,0.471,0.598,
3,val,,70.4,0.938,0.598,
4,train,0.001,83.36,0.454,0.601,
4,val,,70.2,0.893,0.601,
5,train,0.001,82.68,0.479,0.601,
5,val,,69.6,0.933,0.601,
6,train,0.001,83.32,0.452,0.601,
6,val,,70.8,0.902,0.601,
7,train,0.001,85.4,0.428,0.601,
7,val,,71.2,0.955,0.601,
8,train,0.001,83.6,0.446,0.601,
8,val,,70.6,0.934,0.601,
9,train,0.001,84.24,0.437,0.601,
9,val,,71.8,0.943,0.601,
10,train,0.001,83.28,0.452,0.601,
10,val,,70.2,0.955,0.601,
11,train,0.001,84.24,0.431,0.601,
11,val,,70.4,0.924,0.601,
12,train,0.001,84.96,0.44,0.601,
12,val,,70.8,0.932,0.601,
13,train,0.001,85.08,0.432,0.601,
13,val,,71.6,0.937,0.601,
14,train,0.001,85.28,0.422,0.601,
14,val,,69.8,0.933,0.601,
15,train,0.001,84.8,0.43,0.601,
15,val,,70.2,0.933,0.601,
16,train,0.001,85.12,0.423,0.601,
16,val,,70.6,0.931,0.601,
17,train,0.001,84.56,0.44,0.601,
17,val,,69.8,0.943,0.601,
18,train,0.001,85.08,0.414,0.601,
18,val,,70.0,0.969,0.601,
19,train,0.001,85.24,0.404,0.601,
19,val,,70.0,0.96,0.601,
20,train,0.001,84.84,0.43,0.601,
20,val,,70.6,0.959,0.601,
0,val,,70.6,0.959,0.601,
1,train,0.001,86.2,0.395,0.653,
1,val,,55.4,1.661,0.653,
2,train,0.001,80.24,0.517,0.686,
2,val,,65.0,1.163,0.686,
3,train,0.001,81.04,0.52,0.698,
3,val,,62.4,1.203,0.698,
4,train,0.001,80.52,0.513,0.701,
4,val,,67.8,0.968,0.701,
5,train,0.001,81.28,0.52,0.701,
5,val,,66.6,0.991,0.701,
6,train,0.001,82.24,0.484,0.701,
6,val,,68.0,0.95,0.701,
7,train,0.001,83.76,0.456,0.701,
7,val,,66.6,1.006,0.701,
8,train,0.001,82.28,0.47,0.701,
8,val,,68.6,0.986,0.701,
9,train,0.001,84.2,0.452,0.701,
9,val,,68.0,0.995,0.701,
10,train,0.001,82.88,0.467,0.701,
10,val,,68.6,0.99,0.701,
11,train,0.001,84.12,0.449,0.701,
11,val,,68.4,0.962,0.701,
12,train,0.001,83.48,0.447,0.701,
12,val,,68.8,0.96,0.701,
13,train,0.001,84.88,0.431,0.701,
13,val,,69.6,0.984,0.701,
14,train,0.001,84.8,0.433,0.701,
14,val,,68.6,0.978,0.701,
15,train,0.001,84.24,0.438,0.701,
15,val,,67.8,0.981,0.701,
16,train,0.001,84.44,0.433,0.701,
16,val,,68.8,0.966,0.701,
17,train,0.001,84.4,0.445,0.701,
17,val,,68.2,0.986,0.701,
18,train,0.001,84.56,0.435,0.701,
18,val,,68.0,0.989,0.701,
19,train,0.001,85.44,0.406,0.701,
19,val,,69.6,0.979,0.701,
20,train,0.001,84.36,0.439,0.701,
20,val,,69.2,0.983,0.701,
0,val,,69.2,0.983,0.701,
1,train,0.001,84.8,0.413,0.753,
1,val,,60.6,1.303,0.753,
2,train,0.001,77.88,0.598,0.785,
2,val,,56.8,1.457,0.785,
3,train,0.001,75.0,0.656,0.798,
3,val,,55.6,1.622,0.798,
4,train,0.001,75.48,0.659,0.801,
4,val,,67.0,1.001,0.801,
5,train,0.001,78.32,0.592,0.801,
5,val,,67.0,1.003,0.801,
6,train,0.001,78.76,0.57,0.801,
6,val,,67.8,0.974,0.801,
7,train,0.001,79.4,0.537,0.801,
7,val,,68.0,1.004,0.801,
8,train,0.001,79.24,0.547,0.801,
8,val,,69.0,0.988,0.801,
9,train,0.001,80.28,0.53,0.801,
9,val,,69.4,0.982,0.801,
10,train,0.001,80.24,0.543,0.801,
10,val,,67.8,0.991,0.801,
11,train,0.001,79.92,0.534,0.801,
11,val,,68.4,0.963,0.801,
12,train,0.001,80.48,0.53,0.801,
12,val,,69.0,0.968,0.801,
13,train,0.001,80.64,0.515,0.801,
13,val,,69.6,0.979,0.801,
14,train,0.001,81.8,0.501,0.801,
14,val,,69.0,0.984,0.801,
15,train,0.001,79.88,0.53,0.801,
15,val,,68.6,0.986,0.801,
16,train,0.001,81.64,0.489,0.801,
16,val,,69.4,0.972,0.801,
17,train,0.001,80.6,0.523,0.801,
17,val,,69.0,0.998,0.801,
18,train,0.001,81.44,0.509,0.801,
18,val,,69.0,0.994,0.801,
19,train,0.001,82.72,0.481,0.801,
19,val,,68.4,0.984,0.801,
20,train,0.001,81.84,0.501,0.801,
20,val,,68.6,0.989,0.801,
0,val,,68.6,0.989,0.801,
1,train,0.001,82.52,0.48,0.853,
1,val,,50.4,1.494,0.853,
2,train,0.001,65.96,0.922,0.886,
2,val,,56.0,1.34,0.886,
3,train,0.001,61.8,1.015,0.898,
3,val,,44.6,1.619,0.898,
4,train,0.001,57.88,1.078,0.901,
4,val,,62.0,1.054,0.901,
5,train,0.001,63.28,0.943,0.901,
5,val,,61.6,1.056,0.901,
6,train,0.001,66.12,0.901,0.901,
6,val,,66.8,1.0,0.901,
7,train,0.001,65.28,0.883,0.901,
7,val,,64.6,1.003,0.901,
8,train,0.001,66.84,0.882,0.901,
8,val,,66.2,0.988,0.901,
9,train,0.001,67.64,0.848,0.901,
9,val,,66.2,0.98,0.901,
10,train,0.001,66.76,0.855,0.901,
10,val,,64.8,0.972,0.901,
11,train,0.001,67.56,0.831,0.901,
11,val,,65.2,0.972,0.901,
12,train,0.001,67.76,0.84,0.901,
12,val,,65.0,0.965,0.901,
13,train,0.001,68.92,0.805,0.901,
13,val,,64.8,0.962,0.901,
14,train,0.001,69.68,0.796,0.901,
14,val,,65.0,0.961,0.901,
15,train,0.001,69.08,0.811,0.901,
15,val,,65.2,0.951,0.901,
16,train,0.001,70.12,0.78,0.901,
16,val,,65.8,0.931,0.901,
17,train,0.001,70.72,0.786,0.901,
17,val,,64.4,0.954,0.901,
18,train,0.001,69.0,0.804,0.901,
18,val,,65.0,0.956,0.901,
19,train,0.001,69.8,0.787,0.901,
19,val,,65.0,0.944,0.901,
20,train,0.001,69.92,0.784,0.901,
20,val,,64.6,0.931,0.901,
0,val,,64.6,0.931,0.901,
1,train,0.001,71.72,0.756,0.926,
1,val,,45.0,1.524,0.926,
2,train,0.001,51.32,1.283,0.943,
2,val,,30.8,2.04,0.943,
3,train,0.001,42.48,1.445,0.949,
3,val,,31.2,1.868,0.949,
4,train,0.001,40.68,1.422,0.95,
4,val,,44.0,1.328,0.95,
5,train,0.001,46.32,1.305,0.95,
5,val,,45.8,1.301,0.95,
6,train,0.001,47.32,1.277,0.95,
6,val,,46.6,1.264,0.95,
7,train,0.001,48.84,1.252,0.95,
7,val,,47.6,1.247,0.95,
8,train,0.001,50.48,1.236,0.95,
8,val,,49.2,1.229,0.95,
9,train,0.001,49.08,1.23,0.95,
9,val,,49.6,1.219,0.95,
10,train,0.001,51.16,1.213,0.95,
10,val,,51.2,1.21,0.95,
11,train,0.001,50.92,1.208,0.95,
11,val,,51.2,1.19,0.95,
12,train,0.001,52.4,1.191,0.95,
12,val,,52.2,1.175,0.95,
13,train,0.001,52.44,1.182,0.95,
13,val,,54.2,1.17,0.95,
14,train,0.001,54.12,1.175,0.95,
14,val,,55.2,1.157,0.95,
15,train,0.001,53.44,1.175,0.95,
15,val,,55.8,1.155,0.95,
16,train,0.001,54.68,1.153,0.95,
16,val,,55.2,1.139,0.95,
17,train,0.001,55.32,1.131,0.95,
17,val,,55.8,1.137,0.95,
18,train,0.001,55.2,1.139,0.95,
18,val,,56.4,1.122,0.95,
19,train,0.001,55.64,1.114,0.95,
19,val,,56.4,1.121,0.95,
20,train,0.001,54.8,1.135,0.95,
20,val,,56.8,1.112,0.95,
